match_id,date,tournament,tournament_tier,hunter_player,survivor1_player,survivor2_player,survivor3_player,survivor4_player,map_name,n_escaped,hunter_wins,source_file,source_row
3293,2021-10-30,IVC_Japan_2021_fall,IVC,ivory,kznk,unpyi,mocchi,lim,"圣心医院",4,0,oversea_2020-2024.json,240
3294,2021-10-30,IVC_Japan_2021_fall,IVC,wolf,toki,tuna,aya,nyan,"圣心医院",3,0,oversea_2020-2024.json,240
3295,2021-10-30,IVC_Japan_2021_fall,IVC,amanya,kznk,unpyi,mocchi,lim,"军工厂",2,,oversea_2020-2024.json,240
3296,2021-10-30,IVC_Japan_2021_fall,IVC,wolf,dama,tuna,aya,nyan,"军工厂",3,0,oversea_2020-2024.json,240
3297,2021-10-30,IVC_Japan_2021_fall,IVC,wolf,dama,tuna,aya,nyan,"军工厂",0,1,oversea_2020-2024.json,240
3298,2021-10-30,IVC_Japan_2021_fall,IVC,amanya,kznk,unpyi,mocchi,lim,"军工厂",3,0,oversea_2020-2024.json,240
3299,2021-10-30,IVC_Japan_2021_fall,IVC,miraik,amam5,tai,cf,gl,"红教堂",2,,oversea_2020-2024.json,241
3300,2021-10-30,IVC_Japan_2021_fall,IVC,surume,soar,pyone,mone,sinami,"红教堂",3,0,oversea_2020-2024.json,241
3301,2021-10-30,IVC_Japan_2021_fall,IVC,latty,soar,pyone,mone,sinami,"永眠镇",3,0,oversea_2020-2024.json,241
3302,2021-10-30,IVC_Japan_2021_fall,IVC,silia,amam5,tai,cf,gl,"永眠镇",1,1,oversea_2020-2024.json,241
3303,2021-10-31,IVL_2021_fall_regular,IVL,xc,df,tx,xiaoci,bbe,"永眠镇",2,,IVL_COA_2020-2024.json,342
3304,2021-10-31,IVL_2021_fall_regular,IVL,yan,xiaod,xingh,hengh,weirdo,"永眠镇",2,,IVL_COA_2020-2024.json,342
3305,2021-10-31,IVL_2021_fall_regular,IVL,yan,xiaod,xingh,weirdo,hengh,"永眠镇",3,0,IVL_COA_2020-2024.json,342
3306,2021-10-31,IVL_2021_fall_regular,IVL,xc,df,xiaoci,bbe,tx,"永眠镇",3,0,IVL_COA_2020-2024.json,342
3307,2021-10-31,IVL_2021_fall_regular,IVL,xc,bbe,xiaoci,xiaoi,tx,"月亮河公园",2,,IVL_COA_2020-2024.json,342
3308,2021-10-31,IVL_2021_fall_regular,IVL,yan,xingh,weirdo,hengh,xiaod,"月亮河公园",3,0,IVL_COA_2020-2024.json,342
3309,2021-10-31,IVL_2021_fall_regular,IVL,yue,kucao,xen,koko,18,"永眠镇",3,0,IVL_COA_2020-2024.json,343
3310,2021-10-31,IVL_2021_fall_regular,IVL,xawm,ming,naian,zibi,z,"永眠镇",3,0,IVL_COA_2020-2024.json,343
3311,2021-10-31,IVL_2021_fall_regular,IVL,xawm,zibi,naian,z,ming,"圣心医院",1,1,IVL_COA_2020-2024.json,343
3312,2021-10-31,IVL_2021_fall_regular,IVL,yue,xen,koko,18,kucao,"圣心医院",1,1,IVL_COA_2020-2024.json,343
3313,2021-10-31,IVL_2021_fall_regular,IVL,yue,koko,kucao,xen,18,"月亮河公园",2,,IVL_COA_2020-2024.json,343
3314,2021-10-31,IVL_2021_fall_regular,IVL,xawm,jiu,zibi,z,ming,"月亮河公园",2,,IVL_COA_2020-2024.json,343
3315,2021-10-31,IVL_2021_fall_regular,IVL,xawm,jiu,zibi,z,ming,"唐人街",3,0,IVL_COA_2020-2024.json,343
3316,2021-10-31,IVL_2021_fall_regular,IVL,yue,koko,18,xen,kucao,"唐人街",3,0,IVL_COA_2020-2024.json,343
3317,2021-10-31,IVL_2021_fall_regular,IVL,ppx,tang,libao,blue,huiyi,"唐人街",2,,IVL_COA_2020-2024.json,344
3318,2021-10-31,IVL_2021_fall_regular,IVL,d,kong,youzi,heart,shadow,"唐人街",2,,IVL_COA_2020-2024.json,344
3319,2021-10-31,IVL_2021_fall_regular,IVL,d,kong,shadow,heart,youzi,"永眠镇",2,,IVL_COA_2020-2024.json,344
3320,2021-10-31,IVL_2021_fall_regular,IVL,ppx,libao,tang,huiyi,blue,"永眠镇",0,1,IVL_COA_2020-2024.json,344
3321,2021-10-31,IVL_2021_fall_regular,IVL,ppx,libao,tang,maom,huiyi,"月亮河公园",3,0,IVL_COA_2020-2024.json,344
3322,2021-10-31,IVL_2021_fall_regular,IVL,ymm,zzai,shadow,youzi,heart,"月亮河公园",3,0,IVL_COA_2020-2024.json,344
3323,2021-11-01,IVC_Japan_2021_fall,IVC,wolf,amam5,tai,cf,gl,"红教堂",3,0,oversea_2020-2024.json,242
3324,2021-11-01,IVC_Japan_2021_fall,IVC,surume,kznk,unpyi,mocchi,lim,"红教堂",3,0,oversea_2020-2024.json,242
3325,2021-11-01,IVC_Japan_2021_fall,IVC,latty,kznk,unpyi,mocchi,lim,"军工厂",2,,oversea_2020-2024.json,242
3326,2021-11-01,IVC_Japan_2021_fall,IVC,wolf,amam5,tai,cf,gl,"军工厂",2,,oversea_2020-2024.json,242
3327,2021-11-01,IVC_Japan_2021_fall,IVC,wolf,amam5,tai,cf,gl,"月亮河公园",3,0,oversea_2020-2024.json,242
3328,2021-11-01,IVC_Japan_2021_fall,IVC,latty,kznk,unpyi,mocchi,lim,"月亮河公园",3,0,oversea_2020-2024.json,242
3329,2021-11-01,IVC_Japan_2021_fall,IVC,wolf,amam5,tai,cf,gl,"唐人街",3,0,oversea_2020-2024.json,242
3330,2021-11-01,IVC_Japan_2021_fall,IVC,latty,kznk,unpyi,mocchi,lim,"唐人街",3,0,oversea_2020-2024.json,242
3331,2021-11-01,IVC_Japan_2021_fall,IVC,miraik,toki,tuna,aya,nyan,"月亮河公园",3,0,oversea_2020-2024.json,243
3332,2021-11-01,IVC_Japan_2021_fall,IVC,ivory,soar,pyone,mone,sinami,"月亮河公园",3,0,oversea_2020-2024.json,243
3333,2021-11-01,IVC_Japan_2021_fall,IVC,amanya,soar,pyone,mone,sinami,"军工厂",2,,oversea_2020-2024.json,243
3334,2021-11-01,IVC_Japan_2021_fall,IVC,miraik,toki,tuna,aya,nyan,"军工厂",2,,oversea_2020-2024.json,243
3335,2021-11-01,IVC_Japan_2021_fall,IVC,amanya,soar,mone,juda,sinami,"军工厂",3,0,oversea_2020-2024.json,243
3336,2021-11-01,IVC_Japan_2021_fall,IVC,silia,toki,tuna,aya,nyan,"军工厂",1,1,oversea_2020-2024.json,243
3337,2021-11-01,IVC_Japan_2021_fall,IVC,vanpyi,ruka,city,hhu,soba,"军工厂",1,1,oversea_2020-2024.json,244
3338,2021-11-01,IVC_Japan_2021_fall,IVC,aka,takakou,raolie,kat,atto,"军工厂",3,0,oversea_2020-2024.json,244
3339,2021-11-01,IVC_Japan_2021_fall,IVC,shota,takakou,kat,dolisu,atto,"永眠镇",3,0,oversea_2020-2024.json,244
3340,2021-11-01,IVC_Japan_2021_fall,IVC,vanpyi,ruka,city,hhu,soba,"永眠镇",3,0,oversea_2020-2024.json,244
3341,2021-11-01,IVC_Japan_2021_fall,IVC,vanpyi,ruka,city,hhu,soba,"永眠镇",0,1,oversea_2020-2024.json,244
3342,2021-11-01,IVC_Japan_2021_fall,IVC,shota,takakou,kat,dolisu,atto,"永眠镇",3,0,oversea_2020-2024.json,244
3343,2021-11-05,IVL_2021_fall_regular,IVL,yue,zyj,bobo,yihua,upxi,"永眠镇",3,0,IVL_COA_2020-2024.json,345
3344,2021-11-05,IVL_2021_fall_regular,IVL,dongx,zibi,naian,jiu,ming,"永眠镇",0,1,IVL_COA_2020-2024.json,345
3345,2021-11-05,IVL_2021_fall_regular,IVL,yue,bobo,upxi,zyj,yihua,"红教堂",2,,IVL_COA_2020-2024.json,345
3346,2021-11-05,IVL_2021_fall_regular,IVL,dongx,naian,ming,zibi,z,"红教堂",2,,IVL_COA_2020-2024.json,345
3347,2021-11-05,IVL_2021_fall_regular,IVL,dongx,jiu,z,ming,zibi,"红教堂",2,,IVL_COA_2020-2024.json,345
3348,2021-11-05,IVL_2021_fall_regular,IVL,yue,yihua,upxi,bobo,zyj,"红教堂",3,0,IVL_COA_2020-2024.json,345
3349,2021-11-05,IVL_2021_fall_regular,IVL,yan,youzi,shadow,heart,zzai,"永眠镇",2,,IVL_COA_2020-2024.json,346
3350,2021-11-05,IVL_2021_fall_regular,IVL,ppx,tx,xiaoci,df,xiaoi,"永眠镇",1,1,IVL_COA_2020-2024.json,346
3351,2021-11-05,IVL_2021_fall_regular,IVL,ppx,tx,df,xiaoi,xiaoci,"红教堂",1,1,IVL_COA_2020-2024.json,346
3352,2021-11-05,IVL_2021_fall_regular,IVL,yan,zzai,shadow,heart,youzi,"红教堂",2,,IVL_COA_2020-2024.json,346
3353,2021-11-05,IVL_2021_fall_regular,IVL,d,sxy,tea,yjj,billy,"军工厂",4,0,IVL_COA_2020-2024.json,347
3354,2021-11-05,IVL_2021_fall_regular,IVL,chz,libao,tang,huiyi,maom,"军工厂",3,0,IVL_COA_2020-2024.json,347
3355,2021-11-05,IVL_2021_fall_regular,IVL,chz,maom,tang,huiyi,libao,"唐人街",2,,IVL_COA_2020-2024.json,347
3356,2021-11-05,IVL_2021_fall_regular,IVL,d,sxy,tea,billy,yjj,"唐人街",0,1,IVL_COA_2020-2024.json,347
3357,2021-11-05,IVL_2021_fall_regular,IVL,d,sxy,tea,billy,yjj,"月亮河公园",4,0,IVL_COA_2020-2024.json,347
3358,2021-11-05,IVL_2021_fall_regular,IVL,chz,tang,huiyi,maom,libao,"月亮河公园",4,0,IVL_COA_2020-2024.json,347
3359,2021-11-05,IVC_Japan_2021_fall,IVC,surume,kat,raolie,atto,dolisu,"军工厂",2,,oversea_2020-2024.json,245
3360,2021-11-05,IVC_Japan_2021_fall,IVC,vanpyi,cf,amam5,tai,gl,"军工厂",2,,oversea_2020-2024.json,245
3361,2021-11-05,IVC_Japan_2021_fall,IVC,latty,takakou,kat,atto,dolisu,"月亮河公园",1,1,oversea_2020-2024.json,245
3362,2021-11-05,IVC_Japan_2021_fall,IVC,vanpyi,cf,amam5,tai,gl,"月亮河公园",2,,oversea_2020-2024.json,245
3363,2021-11-05,IVC_Japan_2021_fall,IVC,latty,kat,atto,takakou,dolisu,"红教堂",3,0,oversea_2020-2024.json,245
3364,2021-11-05,IVC_Japan_2021_fall,IVC,yanasa,amam5,gl,tai,cf,"红教堂",1,1,oversea_2020-2024.json,245
3365,2021-11-05,IVC_Japan_2021_fall,IVC,aka,soar,sinami,pyone,mone,"军工厂",0,1,oversea_2020-2024.json,246
3366,2021-11-05,IVC_Japan_2021_fall,IVC,miraik,city,ruka,hhu,soba,"军工厂",0,1,oversea_2020-2024.json,246
3367,2021-11-05,IVC_Japan_2021_fall,IVC,shota,soar,sinami,pyone,mone,"永眠镇",0,1,oversea_2020-2024.json,246
3368,2021-11-05,IVC_Japan_2021_fall,IVC,silia,hhu,soba,city,ruka,"永眠镇",3,0,oversea_2020-2024.json,246
3369,2021-11-05,IVC_Japan_2021_fall,IVC,silia,hhu,city,soba,ruka,"永眠镇",0,1,oversea_2020-2024.json,246
3370,2021-11-05,IVC_Japan_2021_fall,IVC,shota,soar,juda,sinami,mone,"永眠镇",2,,oversea_2020-2024.json,246
3371,2021-11-06,IVL_2021_fall_regular,IVL,xawm,xingh,xiaod,hengh,weirdo,"永眠镇",1,1,IVL_COA_2020-2024.json,348
3372,2021-11-06,IVL_2021_fall_regular,IVL,xc,kucao,xen,koko,18,"永眠镇",0,1,IVL_COA_2020-2024.json,348
3373,2021-11-06,IVL_2021_fall_regular,IVL,xc,18,koko,kucao,xen,"月亮河公园",3,0,IVL_COA_2020-2024.json,348
3374,2021-11-06,IVL_2021_fall_regular,IVL,xawm,xingh,xiaod,weirdo,hengh,"月亮河公园",1,1,IVL_COA_2020-2024.json,348
3375,2021-11-06,IVL_2021_fall_regular,IVL,xawm,xingh,weirdo,xiaod,hengh,"军工厂",0,1,IVL_COA_2020-2024.json,348
3376,2021-11-06,IVL_2021_fall_regular,IVL,xc,kucao,18,xen,koko,"军工厂",1,1,IVL_COA_2020-2024.json,348
3377,2021-11-06,IVL_2021_fall_regular,IVL,alex,iron,mk,long,ak,"唐人街",2,,IVL_COA_2020-2024.json,349
3378,2021-11-06,IVL_2021_fall_regular,IVL,afu,jelly,487,lion,huan,"唐人街",3,0,IVL_COA_2020-2024.json,349
3379,2021-11-06,IVL_2021_fall_regular,IVL,alex,mk,long,ak,iron,"军工厂",2,,IVL_COA_2020-2024.json,349
3380,2021-11-06,IVL_2021_fall_regular,IVL,afu,jelly,lion,487,huan,"军工厂",3,0,IVL_COA_2020-2024.json,349
3381,2021-11-06,IVL_2021_fall_regular,IVL,yue,tang,libao,maom,huiyi,"永眠镇",2,,IVL_COA_2020-2024.json,350
3382,2021-11-06,IVL_2021_fall_regular,IVL,d,naian,ming,zibi,z,"永眠镇",2,,IVL_COA_2020-2024.json,350
3383,2021-11-06,IVL_2021_fall_regular,IVL,d,naian,zibi,ming,z,"永眠镇",0,1,IVL_COA_2020-2024.json,350
3384,2021-11-06,IVL_2021_fall_regular,IVL,yue,libao,tang,maom,huiyi,"永眠镇",4,0,IVL_COA_2020-2024.json,350
3385,2021-11-06,IVL_2021_fall_regular,IVL,yue,tang,huiyi,libao,maom,"唐人街",1,1,IVL_COA_2020-2024.json,350
3386,2021-11-06,IVL_2021_fall_regular,IVL,d,naian,zibi,jiu,ming,"唐人街",2,,IVL_COA_2020-2024.json,350
3387,2021-11-06,IVC_Japan_2021_fall,IVC,surume,hhu,soba,city,ruka,"唐人街",2,,oversea_2020-2024.json,247
3388,2021-11-06,IVC_Japan_2021_fall,IVC,aka,cf,amam5,gl,tai,"唐人街",2,,oversea_2020-2024.json,247
3389,2021-11-06,IVC_Japan_2021_fall,IVC,shota,gl,tai,cf,amam5,"军工厂",3,0,oversea_2020-2024.json,247
3390,2021-11-06,IVC_Japan_2021_fall,IVC,latty,ruka,city,hhu,soba,"军工厂",1,1,oversea_2020-2024.json,247
3391,2021-11-06,IVC_Japan_2021_fall,IVC,shota,amam5,gl,cf,tai,"湖景村",3,0,oversea_2020-2024.json,247
3392,2021-11-06,IVC_Japan_2021_fall,IVC,latty,hhu,city,ruka,soba,"湖景村",1,1,oversea_2020-2024.json,247
3393,2021-11-06,IVC_Japan_2021_fall,IVC,amanya,kat,raolie,takakou,atto,"军工厂",2,,oversea_2020-2024.json,248
3394,2021-11-06,IVC_Japan_2021_fall,IVC,vanpyi,nyan,aya,tuna,toki,"军工厂",2,,oversea_2020-2024.json,248
3395,2021-11-06,IVC_Japan_2021_fall,IVC,amanya,kat,takakou,atto,dolisu,"圣心医院",3,0,oversea_2020-2024.json,248
3396,2021-11-06,IVC_Japan_2021_fall,IVC,vanpyi,nyan,aya,tuna,toki,"圣心医院",1,1,oversea_2020-2024.json,248
3397,2021-11-06,IVC_Japan_2021_fall,IVC,amanya,kat,takakou,atto,dolisu,"红教堂",3,0,oversea_2020-2024.json,248
3398,2021-11-06,IVC_Japan_2021_fall,IVC,yanasa,nyan,aya,tuna,toki,"红教堂",3,0,oversea_2020-2024.json,248
3399,2021-11-06,IVC_Japan_2021_fall,IVC,miraik,mocchi,lim,kznk,unpyi,"永眠镇",0,1,oversea_2020-2024.json,249
3400,2021-11-06,IVC_Japan_2021_fall,IVC,silk,soar,pyone,sinami,mone,"永眠镇",2,,oversea_2020-2024.json,249
3401,2021-11-06,IVC_Japan_2021_fall,IVC,wolf,soar,sinami,pyone,mone,"月亮河公园",4,0,oversea_2020-2024.json,249
3402,2021-11-06,IVC_Japan_2021_fall,IVC,silia,kznk,mocchi,lim,unpyi,"月亮河公园",2,,oversea_2020-2024.json,249
3403,2021-11-07,IVL_2021_fall_regular,IVL,yan,iron,long,mk,ak,"军工厂",3,0,IVL_COA_2020-2024.json,351
3404,2021-11-07,IVL_2021_fall_regular,IVL,afu,xiaoci,xiaoi,tx,bbe,"军工厂",2,,IVL_COA_2020-2024.json,351
3405,2021-11-07,IVL_2021_fall_regular,IVL,yan,ak,long,mk,iron,"永眠镇",2,,IVL_COA_2020-2024.json,351
3406,2021-11-07,IVL_2021_fall_regular,IVL,afu,tx,xiaoci,bbe,xiaoi,"永眠镇",2,,IVL_COA_2020-2024.json,351
3407,2021-11-07,IVL_2021_fall_regular,IVL,afu,bbe,xiaoci,xiaoi,tx,"红教堂",2,,IVL_COA_2020-2024.json,351
3408,2021-11-07,IVL_2021_fall_regular,IVL,yan,long,iron,ak,mk,"红教堂",4,0,IVL_COA_2020-2024.json,351
3409,2021-11-07,IVL_2021_fall_regular,IVL,dongx,kucao,xen,koko,18,"永眠镇",1,1,IVL_COA_2020-2024.json,352
3410,2021-11-07,IVL_2021_fall_regular,IVL,xawm,bobo,zyj,yihua,upxi,"永眠镇",2,,IVL_COA_2020-2024.json,352
3411,2021-11-07,IVL_2021_fall_regular,IVL,xawm,bobo,zyj,yihua,upxi,"圣心医院",1,1,IVL_COA_2020-2024.json,352
3412,2021-11-07,IVL_2021_fall_regular,IVL,dongx,koko,18,xen,kucao,"圣心医院",0,1,IVL_COA_2020-2024.json,352
3413,2021-11-07,IVL_2021_fall_regular,IVL,anyi,xiaod,weirdo,xingh,hengh,"圣心医院",4,0,IVL_COA_2020-2024.json,353
3414,2021-11-07,IVL_2021_fall_regular,IVL,xc,487,jelly,huan,lion,"圣心医院",3,0,IVL_COA_2020-2024.json,353
3415,2021-11-07,IVL_2021_fall_regular,IVL,xc,jelly,487,lion,huan,"唐人街",3,0,IVL_COA_2020-2024.json,353
3416,2021-11-07,IVL_2021_fall_regular,IVL,alex,xingh,weirdo,hengh,xiaod,"唐人街",3,0,IVL_COA_2020-2024.json,353
3417,2021-11-07,IVL_2021_fall_regular,IVL,alex,xiaod,xingh,weirdo,hengh,"湖景村",2,,IVL_COA_2020-2024.json,353
3418,2021-11-07,IVL_2021_fall_regular,IVL,xc,487,jelly,lion,huan,"湖景村",3,0,IVL_COA_2020-2024.json,353
3419,2021-11-07,IVC_Japan_2021_fall,IVC,silk,hhu,city,ruka,soba,"永眠镇",3,0,oversea_2020-2024.json,250
3420,2021-11-07,IVC_Japan_2021_fall,IVC,aka,kznk,mocchi,lim,unpyi,"永眠镇",1,1,oversea_2020-2024.json,250
3421,2021-11-07,IVC_Japan_2021_fall,IVC,alf,soba,city,ruka,hhu,"永眠镇",2,,oversea_2020-2024.json,250
3422,2021-11-07,IVC_Japan_2021_fall,IVC,shota,lim,unpyi,kznk,mocchi,"永眠镇",3,0,oversea_2020-2024.json,250
3423,2021-11-07,IVC_Japan_2021_fall,IVC,shota,lim,kznk,mocchi,unpyi,"军工厂",2,,oversea_2020-2024.json,250
3424,2021-11-07,IVC_Japan_2021_fall,IVC,alf,hhu,city,ruka,soba,"军工厂",2,,oversea_2020-2024.json,250
3425,2021-11-07,IVC_Japan_2021_fall,IVC,miraik,kat,raolie,atto,dolisu,"永眠镇",2,,oversea_2020-2024.json,251
3426,2021-11-07,IVC_Japan_2021_fall,IVC,vanpyi,soar,sinami,pyone,mone,"永眠镇",2,,oversea_2020-2024.json,251
3427,2021-11-07,IVC_Japan_2021_fall,IVC,vanpyi,mone,soar,pyone,sinami,"军工厂",0,1,oversea_2020-2024.json,251
3428,2021-11-07,IVC_Japan_2021_fall,IVC,miraik,kat,takakou,atto,dolisu,"军工厂",3,0,oversea_2020-2024.json,251
3429,2021-11-07,IVC_Japan_2021_fall,IVC,silia,atto,takakou,dolisu,kat,"圣心医院",3,0,oversea_2020-2024.json,251
3430,2021-11-07,IVC_Japan_2021_fall,IVC,vanpyi,juda,pyone,sinami,mone,"圣心医院",3,0,oversea_2020-2024.json,251
3431,2021-11-07,IVC_Japan_2021_fall,IVC,surume,nyan,aya,tuna,toki,"军工厂",2,,oversea_2020-2024.json,252
3432,2021-11-07,IVC_Japan_2021_fall,IVC,amanya,cf,amam5,gl,tai,"军工厂",3,0,oversea_2020-2024.json,252
3433,2021-11-07,IVC_Japan_2021_fall,IVC,latty,dama,tuna,aya,nyan,"军工厂",2,,oversea_2020-2024.json,252
3434,2021-11-07,IVC_Japan_2021_fall,IVC,amanya,amam5,gl,tai,cf,"军工厂",2,,oversea_2020-2024.json,252
3435,2021-11-07,IVC_Japan_2021_fall,IVC,amanya,amam5,tai,cf,gl,"圣心医院",3,0,oversea_2020-2024.json,252
3436,2021-11-07,IVC_Japan_2021_fall,IVC,latty,dama,aya,tuna,nyan,"圣心医院",0,1,oversea_2020-2024.json,252
3437,2021-11-12,IVL_2021_fall_regular,IVL,yan,jiu,ming,naian,zibi,"红教堂",3,0,IVL_COA_2020-2024.json,354
3438,2021-11-12,IVL_2021_fall_regular,IVL,yue,df,tx,bbe,xiaoci,"红教堂",0,1,IVL_COA_2020-2024.json,354
3439,2021-11-12,IVL_2021_fall_regular,IVL,yue,bbe,xiaoci,xiaoi,tx,"永眠镇",1,1,IVL_COA_2020-2024.json,354
3440,2021-11-12,IVL_2021_fall_regular,IVL,yan,jiu,ming,naian,zibi,"永眠镇",3,0,IVL_COA_2020-2024.json,354
3441,2021-11-12,IVL_2021_fall_regular,IVL,chz,ak,long,mk,moon,"唐人街",3,0,IVL_COA_2020-2024.json,355
3442,2021-11-12,IVL_2021_fall_regular,IVL,afu,billy,tea,sxy,yjj,"唐人街",2,,IVL_COA_2020-2024.json,355
3443,2021-11-12,IVL_2021_fall_regular,IVL,jiu9,ak,long,moon,mk,"红教堂",3,0,IVL_COA_2020-2024.json,355
3444,2021-11-12,IVL_2021_fall_regular,IVL,afu,sxy,tea,billy,yjj,"红教堂",0,1,IVL_COA_2020-2024.json,355
3445,2021-11-12,IVL_2021_fall_regular,IVL,xc,youzi,shadow,heart,zzai,"永眠镇",2,,IVL_COA_2020-2024.json,356
3446,2021-11-12,IVL_2021_fall_regular,IVL,ppx,xiaod,xingh,hengh,weirdo,"永眠镇",2,,IVL_COA_2020-2024.json,356
3447,2021-11-12,IVL_2021_fall_regular,IVL,ppx,hengh,xingh,weirdo,xiaod,"军工厂",3,0,IVL_COA_2020-2024.json,356
3448,2021-11-12,IVL_2021_fall_regular,IVL,xc,youzi,shadow,heart,zzai,"军工厂",2,,IVL_COA_2020-2024.json,356
3449,2021-11-12,IVL_2021_fall_regular,IVL,xc,youzi,zzai,heart,shadow,"月亮河公园",2,,IVL_COA_2020-2024.json,356
3450,2021-11-12,IVL_2021_fall_regular,IVL,ppx,xingh,weirdo,hengh,xiaod,"月亮河公园",3,0,IVL_COA_2020-2024.json,356
3451,2021-11-13,IVL_2021_fall_regular,IVL,chz,kucao,xen,18,koko,"唐人街",1,1,IVL_COA_2020-2024.json,357
3452,2021-11-13,IVL_2021_fall_regular,IVL,xawm,billy,tea,sxy,yjj,"唐人街",4,0,IVL_COA_2020-2024.json,357
3453,2021-11-13,IVL_2021_fall_regular,IVL,chz,xen,kucao,18,zhuzi,"圣心医院",2,,IVL_COA_2020-2024.json,357
3454,2021-11-13,IVL_2021_fall_regular,IVL,xawm,tea,sxy,yjj,billy,"圣心医院",4,0,IVL_COA_2020-2024.json,357
3455,2021-11-13,IVL_2021_fall_regular,IVL,yue,jelly,487,lion,huan,"红教堂",2,,IVL_COA_2020-2024.json,358
3456,2021-11-13,IVL_2021_fall_regular,IVL,alex,jiu,ming,naian,zibi,"红教堂",4,0,IVL_COA_2020-2024.json,358
3457,2021-11-13,IVL_2021_fall_regular,IVL,yue,jelly,huan,lion,487,"红教堂",3,0,IVL_COA_2020-2024.json,358
3458,2021-11-13,IVL_2021_fall_regular,IVL,alex,ming,jiu,naian,zibi,"红教堂",3,0,IVL_COA_2020-2024.json,358
3459,2021-11-13,IVL_2021_fall_regular,IVL,yue,jelly,huan,487,lion,"军工厂",2,,IVL_COA_2020-2024.json,358
3460,2021-11-13,IVL_2021_fall_regular,IVL,alex,jiu,ming,zibi,naian,"军工厂",0,1,IVL_COA_2020-2024.json,358
3461,2021-11-13,IVL_2021_fall_regular,IVL,alex,jiu,naian,zibi,ming,"军工厂",3,0,IVL_COA_2020-2024.json,358
3462,2021-11-13,IVL_2021_fall_regular,IVL,yue,487,huan,lion,jelly,"军工厂",3,0,IVL_COA_2020-2024.json,358
3463,2021-11-13,IVL_2021_fall_regular,IVL,dongx,xingh,xiaod,weirdo,hengh,"永眠镇",2,,IVL_COA_2020-2024.json,359
3464,2021-11-13,IVL_2021_fall_regular,IVL,xc,bobo,upxi,zyj,yihua,"永眠镇",0,1,IVL_COA_2020-2024.json,359
3465,2021-11-13,IVL_2021_fall_regular,IVL,dongx,xingh,hengh,xiaod,weirdo,"永眠镇",2,,IVL_COA_2020-2024.json,359
3466,2021-11-13,IVL_2021_fall_regular,IVL,xc,yihua,zyj,upxi,bobo,"永眠镇",3,0,IVL_COA_2020-2024.json,359
3467,2021-11-13,IVL_2021_fall_regular,IVL,dongx,xiaod,hengh,xingh,weirdo,"湖景村",0,1,IVL_COA_2020-2024.json,359
3468,2021-11-13,IVL_2021_fall_regular,IVL,xc,bobo,yihua,upxi,zyj,"湖景村",2,,IVL_COA_2020-2024.json,359
3469,2021-11-13,IVC_Japan_2021_fall,IVC,amanya,lilisu,tawash,"ちと",olphinmarumo,"永眠镇",0,1,oversea_2020-2024.json,253
3470,2021-11-13,IVC_Japan_2021_fall,IVC,oi,nyan,dama,tuna,taki,"永眠镇",1,1,oversea_2020-2024.json,253
3471,2021-11-13,IVC_Japan_2021_fall,IVC,amanya,tawash,"ちと",lilisu,olphinmarumo,"月亮河公园",0,1,oversea_2020-2024.json,253
3472,2021-11-13,IVC_Japan_2021_fall,IVC,oi,tuna,dama,nyan,toki,"月亮河公园",1,1,oversea_2020-2024.json,253
3473,2021-11-13,IVC_Japan_2021_fall,IVC,reli,"改心した又さん",allen,"2単位おちびや","takuかね","圣心医院",3,0,oversea_2020-2024.json,254
3474,2021-11-13,IVC_Japan_2021_fall,IVC,"簪葵",k,kumary,k3,yoyo,"圣心医院",3,0,oversea_2020-2024.json,254
3475,2021-11-13,IVC_Japan_2021_fall,IVC,ryz,"改心した又さん",allen,"takuかね","2単位おちびや","月亮河公园",2,,oversea_2020-2024.json,254
3476,2021-11-13,IVC_Japan_2021_fall,IVC,"簪葵",k,e10,k3,yoyo,"月亮河公园",2,,oversea_2020-2024.json,254
3477,2021-11-13,IVC_Japan_2021_fall,IVC,"簪葵",k,e10,k3,yoyo,"湖景村",2,,oversea_2020-2024.json,254
3478,2021-11-13,IVC_Japan_2021_fall,IVC,ryz,"改心した又さん",allen,"takuかね","2単位おちびや","湖景村",1,1,oversea_2020-2024.json,254
3479,2021-11-13,IVC_Japan_2021_fall,IVC,sukotchii,"えーじーだちょ","翔一丸5号","愛されダヒョニ","cc487嗝嗝","红教堂",3,0,oversea_2020-2024.json,255
3480,2021-11-13,IVC_Japan_2021_fall,IVC,sheher,yohe,sijimi,nori,syuyi,"红教堂",4,0,oversea_2020-2024.json,255
3481,2021-11-13,IVC_Japan_2021_fall,IVC,sukotchii,"えーじーだちょ","翔一丸5号","愛されダヒョニ","cc487嗝嗝","湖景村",2,,oversea_2020-2024.json,255
3482,2021-11-13,IVC_Japan_2021_fall,IVC,"まさかげ",sijimi,yohe,nori,syuyi,"湖景村",3,0,oversea_2020-2024.json,255
3483,2021-11-13,IVC_Japan_2021_fall,IVC,rose,why,sh,baron,"とりチーズパン","军工厂",0,1,oversea_2020-2024.json,256
3484,2021-11-13,IVC_Japan_2021_fall,IVC,demi,gnk,alphar,banban,pinota,"军工厂",4,0,oversea_2020-2024.json,256
3485,2021-11-13,IVC_Japan_2021_fall,IVC,demi,gnk,banban,alphar,ori,"永眠镇",2,,oversea_2020-2024.json,256
3486,2021-11-13,IVC_Japan_2021_fall,IVC,rose,"とりチーズパン",sh,why,baron,"永眠镇",2,,oversea_2020-2024.json,256
