player_id,role,beta,n_games,first_seen,last_seen
sugardaddy,survivor,-0.28747639692703775,7,2022-08-20,2022-08-27
cx,survivor,-0.29206801736019716,6,2023-02-18,2023-06-24
yuy,survivor,-0.2957419793854312,76,2023-03-04,2025-03-22
green,survivor,-0.29979629444247236,84,2021-02-28,2026-05-01
schmiddy,survivor,-0.30212626207178916,124,2021-02-28,2026-05-01
rolend,survivor,-0.3029540887366591,114,2021-02-28,2026-05-01
yuebang,survivor,-0.30766153640968275,9,2022-08-20,2022-08-27
neko,survivor,-0.30850392618303846,16,2021-03-07,2026-02-28
aqua,survivor,-0.309377666216658,15,2025-02-23,2025-04-19
y,survivor,-0.3098735663567358,11,2021-09-11,2025-09-12
honor,survivor,-0.31016137850767383,40,2022-06-25,2026-03-02
century,survivor,-0.31484656398433747,2,2022-06-25,2022-06-25
soryong,survivor,-0.31606978216650705,2,2024-03-16,2024-03-16
termon,survivor,-0.31606978216650705,2,2024-03-16,2024-03-16
yul,survivor,-0.31606978216650705,2,2024-03-16,2024-03-16
funv,survivor,-0.31623394018610235,5,2021-02-28,2024-03-16
nishidax,survivor,-0.32497171808387637,6,2026-02-27,2026-03-07
poarunna,survivor,-0.32497171808387637,6,2026-02-27,2026-03-07
raizn,survivor,-0.32497171808387637,6,2026-02-27,2026-03-07
nachi,survivor,-0.32583098611641453,12,2025-02-22,2025-03-02
rome,survivor,-0.3348576764133436,6,2024-07-20,2026-02-28
ahrimain,survivor,-0.3358541869678136,4,2022-06-25,2022-07-01
520,survivor,-0.3534830422734383,39,2025-02-21,2025-06-15
wwy,survivor,-0.3547668538846245,12,2024-03-16,2024-04-21
147,survivor,-0.3590716266469307,5,2026-03-01,2026-03-01
luv4rent,survivor,-0.3590716266469307,5,2026-03-01,2026-03-01
shiwu,survivor,-0.36870318575783645,4,2026-03-02,2026-03-02
siu,survivor,-0.37850324006798725,7,2023-06-24,2026-02-28
juan,survivor,-0.37855895228551906,43,2024-03-16,2026-04-19
yunseong,survivor,-0.3944635387452267,2,2026-02-28,2026-02-28
shevchenko,survivor,-0.3957994871942537,8,2024-03-17,2025-02-23
dragon,survivor,-0.39920992391345744,73,2024-10-05,2025-08-08
jiala,survivor,-0.39936843000547934,9,2024-08-24,2026-04-17
zeular,survivor,-0.40602963868964687,8,2022-06-25,2024-03-16
rum,survivor,-0.4092207977772615,10,2025-02-23,2026-03-02
wolf(kon),survivor,-0.4092207977772615,10,2025-02-23,2026-03-02
nary,survivor,-0.4211821837405658,18,2026-02-28,2026-04-17
phr,survivor,-0.4211821837405658,18,2026-02-28,2026-04-17
saber,survivor,-0.4211821837405658,18,2026-02-28,2026-04-17
hyeseon,survivor,-0.4254858415348083,2,2026-02-28,2026-02-28
jori,survivor,-0.4325036564534349,3,2026-02-28,2026-02-28
ego,survivor,-0.45701793139764846,23,2025-04-11,2026-03-07
cheese,survivor,-0.4649708688204618,10,2025-03-01,2025-03-02
wgu,survivor,-0.4945746716888105,4,2026-02-28,2026-02-28
ganmo,survivor,-0.5313536103291269,8,2026-02-27,2026-03-07
lead,survivor,-0.5313536103291269,8,2026-02-27,2026-03-07
y4m1,survivor,-0.5313536103291269,8,2026-02-27,2026-03-07
sol,survivor,-0.5894727259667858,25,2025-03-01,2026-04-17
nuo,survivor,-0.5940843428471879,1,2025-03-01,2025-03-01
peep,survivor,-0.6232814185952752,2,2025-03-01,2025-03-01
1127,survivor,-0.6289760056110036,4,2025-09-11,2025-09-12
yui,survivor,-0.6292921433944496,13,2020-10-10,2026-02-28
rex,survivor,-0.6526647262441907,3,2025-03-01,2025-03-01
